well, hold onto your seats, ladies and gents, because today, for the first time ever, you will have the privilege of watching a song and dance act by our brand new headliners!	席を立たないで 皆さん 本日初公開 うちの主役による 最新の歌と踊りを
yes. i will contact the head office.	はい 私は本庁の刑事に連絡してくる
is the demon drinking, not me.	飲んでるのは悪魔よ
daikichi! run away from the moon!	大吉 お月さまから逃げて
and the truth is, much of africa's nature	実際にはアフリカの自然の多くは
do what you do best.	一番得意なことをしろ
your excellency. thank you for seeing me.	閣下 お会いできて光栄です
oh, i didn't know if i'd ever see you again.	また、会えるとは思わなかった
i wanna see!	見てえ! UFO見てえー!
facts are facts.	事実は事実だ
home? where?	悪夢王子になりやがって!
where we learn that there's about 13,500 taxis here in new york city.	ここNYCには約13,500台のタクシーがいます
come in!	来い 集。
or propose explanations for, historical forces.	説明することができる場合もあります
here's a thought.	俺に考えがある
i need your help, son.	君が 必要だ
so you took her there?	≪案内した?
we need to adjust our sights.	照準を調整する必要がある
whichmayprovetobeamong themost significant in the history of science.	今回の諸君の発見を 賞賛されている
at medical school, i think. did you ever see this man?	彼の名はドートリッヒ 戦争犯罪人だ
mom yelling at dad in the middle of the night.	母さんは怒鳴ってた
all ships are ready to launch.	[スピーカ] 誘導員は 引き込み準備に入れ。
in fact, you are looking at the best closer this city has ever seen.	実際 この街にはめったにいない ベスト・クローザーにご対面してるのよ
i'm not dad.	僕は パパとは違うから
sir, i need you and your team to evacuate the site until we determine the risk associated with this object.	あなたと発掘隊は、この場所から退避して下さい。 我々がこの物体に対して安全と判断できるまで。
i'm busy.	ああ 忙しい
that's up to us.	マフィアまでからんでるのか
i completely stopped hearing from good friends who'd always invited me to the seas and mountains...	前は海とか山とか遊びに 誘ってくれてた友人たちから
the fatal blows to the left side are weaker and not as specifically placed as those on the right.	左側の方が力が弱いから 右利きということですか
is anyone out there? over.	Alpha 42 誰かいるか?
i started to say to my friends, neighbors, my sister.	これを友達 隣人 私の姉に伝えました
i did it! a big reversal!	やってくれたな。
eat shit! my ass!	クソ食らえ! ベ~だ!
put a call in to his captain.	彼の上司に電話を入れましたが
hundreds and thousands of children	何百、何千という子どもたちが
don't tell the kids about my body.	子供たちには オレの体のことは言うな
but if you do, an you're anything like her, you'll lie and say you don't.	けど もし彼女のこと知ってるなら, キミがちょっとでも彼女みたいだったら, キミはほんとのこと言わないで 知らないって言うさ.
that hustle and make parts for like satellites.	人工衛星の部品作ってる 工場もあるってよ
turns out mr. jones would only help us if he could talk to mr. smith.	ジョーンズさんだけがスミスさんと お話できたんだけどな
i can't believe that yusei, who fought against my power deck, can be cornered like this!	オレのパワーデッキと 戦い慣れているはずの遊星が
please, come back.	お願い。 戻って。
get your cake, pie, dill pickles and ice cream.	ケーキにパイ アイスクリーム
gurgi, hold on !	ゴーギ、捕まえて!
that have the ability to inspire those around them	周りの人を動かし
i'm sorry that i am late. it has been a crazy morning.	遅れてすまない
the bomb will explode in less than half an hour.	30分以内に 爆弾が爆発する
and there should be a pencil.	鉛筆もありますよね
it's going...	どんくらい かかるだ?
the metabolic rate was static.	新陳代謝率が固定されています
you're a lucky guy.	幸運なヤツ
like that article your father wrote just after the bombing?	先日のナイトクラブのお父様の記事 あれは本物
why are you doing it?	なんで君がやってるかだ
it's a sign.	神のサインだ
use your breathing.	呼吸を 整えて。
or if, you and takuto got married	それともワコとタクトが結婚して
i have things to talk about with her!	えっ? じゃあ ホームレスを 殺害したのも!?
now, i gotta leave some of you for titus, but i'm sure he won't mind if i get a head start.	タイタスにもお楽しみはとっとくが 始めてる分にはかまわないだろう
she would have found her way out.	彼女は方法を見つけた
did you figure it out?	パパは考えた?
you idiot! you fool! you idiot! you fool!	バカ野郎 この野郎。 バカ野郎 この野郎。
once the lights are on, proceed directly across the room in front of you, taking the right hand door into the storage area.	ライトが点いたら 正面の部屋まで直進 右側のドアから入れば 保管庫がある
it was my call.	引き返して隠れろとでも言うのか
over at lawrence berkeley labs.	面白いかもしれません
he's coming around! gordo, you got to outrun that gun! oh.	旋回してるぞ
riko became a pastry chef.	"何 何? 何があったの?"
ah, baby	♪ あなた ♪
well, at least we know the killer's from brooklyn.	犯人はブルックリンか
think on what i said.	私の言ったことを考えてくれ
your husband's been holding out.	ご主人は隠してるのよ
can we help you and invite you to sit down?	ご用件をお伺いします お座りください
i made them myself.	おじさんの 手作りなんだ
why is everyone looking in the same direction?	对方就是要问你们这方面的要求
it self was not moving itself...	そこには 時すらまだない...。
yeah, it would!	ドローンを動かした
we imposing on mr. chairman and sugimurasan	かもしれない程度のことのために
it is the final round of the tenkaichi tournament.	〈天下一武道会の決勝戦。➡
so this brings me to my wish for tedsters	そこで 本日 ted参加者と 世界中の聴衆の皆さんへの お願いです
uh...	うっ... ごめん。
get out, get out.	行け!
i see. i'll keep you informed. excellent !	分かりました。 連絡します。 よし!
hey, were you alright when you fell last time?	あのさ この前 転んだとこ 大丈夫?
you and the pretty crow do a lot of talking, tormund?	お前と可愛いカラスでお話するのか、 トアマンド?
yeah, but, uh, you go first.	ああ でも先に話を
she she just wasn't my type.	ただ 俺のタイプじゃなかった
i should leave this country.	この国を出ないと
i wanna know what happened to niko.	ニコはどうした
we're ready for the extraction and will confirm with you	我々は準備が整いました あなたと一緒に確認します
but this one is dead.	でも この人物は もう死んでる
otherwise, they'll make someone pay for this failure.	さもなくば、誰かが失敗の 償いをすることになる
child support obligation, garnishments, employment, assets, annual salary	養育費義務 借金 雇用 資産 年収
everything you'll see here	ここで見るものは、車以外は
none of you fucks did!	お前ら誰もしなかった
what is this?!	それはてんぐさ
he's not safe. he was poisoned.	アイツは安全じゃない 毒を盛られた
look at all that cash.	これは?
just want to make sure you're okay.	元気になって欲しいだけだ。
[to discover new ways of doing things]	新しいやり方を見つけるようにと
it's lowhanging fruit. i can't help myself.	ついやりたくなっちゃうんだ
that was temporarily, as soon as she complaint the secret service took her back.	一時はそう思ったよ
who's the old guy?	あの老人は誰?
if i want thai, i go... i go to a thai place.	タイ料理が欲しければ タイに行く
no, listen, let him fill up on the bread. enough tripe.	だめだ パンにしろ トリッパは もういい
yeah but the neighborhood association	町内会は町の景観
sing along	Sing along
what am i doing?	我得转移一下注意力
as i've proven, you may not get there	届かない人もいるかもしれませんが
i'm aware of in the world	あの男はこの世界中で唯一の人間なんだよ
see? it changed the entire conversation.	話が違うでしょう
i thought about stealing nightkun away from you.	わたし 梨衣子から ナイト君 奪ってやろうと思ったの。
because there are many enemy enemies in this place, i forgot ichigo.	ここのところ 強敵が多いから 一護を鍛え直しておったのじゃ。
and it seems to keep getting irritated.	イライラしているよう見える そんな行動です
hi. hi.	ハーイ!ハーイ!
your dad.	君のお父さんに
you sound like a french poet.	法國詩人般的名字
as it becomes more populous?	唯一の種となり得たのでしょう
and it's very important to try to reduce this.	このような事故を減らすことはとても重要なことです
when i pulled out the knife, blood overflowed and it was exhausted.	ナイフを抜いたところで 血が溢れ出し 力尽きた。
skechers's net income was 209 million dollars.	スケッチャーズの純利益は 257億円でした
i don't know which one!	誰かは知らん!
cuban.	キューバ産だよ
huh? why?	何でですか
what do i do?	揺れに揺れまくってるな。
i looked for it for two weeks.	2週間探してた
where would you rather be'?	どこかに行くの? どこにも
you need me?	何か御用が?
okay. jim!	よし ジム!
i used to think you only specialise in taking photos of the sky.	私 志保美さんは空の写真を撮るんだって思ってしまっていて
but the most important thing about romo	でも 最も大事なことは―
what? the president's talking as if the cip device and motobo have been recovered	まるでcip装置とマトボを確保したみたいだ
do you want to find out if you're right or don't you?	君は自分の推理が正しいかどうか 確かめたいんだろ?
time is it?	今...何時...?
to a cellphone capable of fullon web video	ネット動画を視聴したりウェブに動画をアップできる
director ishizaka.	財前部長もお揃いで 石坂部長
at the end, his doctors were trying all sorts of different treatment avenues.	最後に医者は 異なる処置を ためしていた
we have to balance it out!	バランスが大事だ.
and you are.	やってるじゃない
oh, her? you sure she's worth it, kyle?	彼女にその価値があんのか?
hello? kishidakun? it's me, shinkai.	もしもし? 岸田君? 新海です。
how many of those stories	そのうちどれ程のニュースが
the reason why the body was carried up to the rooftop.	遺体がマンションの屋上に 運ばれた理由です。
i don't think i need this clicker anymore.	もうリモコンは要りませんね
among the two shots, one of them went all the way through.	2発のうち1発はな 貫通してる。
that the internet and connectivity	インターネットやそれによる繋がりは
we have to go to the bunker.	防空壕へ行くわよ
that just now, can you show it to me again?	今のところ もう一度 見させてもらえませんか➡
this. this.	こいつは何だ?
maybe you didn't know that.	ご存じなかったでしょう
that's bad, liz. that's really bad.	それはまずい リズ 本当にまずい
you heard about the senate hearings this morning?	今朝の公聴会の話は知ってるな?
we have the power to do that.	我々には それを可能にする「力」がありますから
and the power of connecting people and ideas can be pretty awesome.	その人やアイデアをつなぐ力は 素晴らしいものです
just like those of your deceased parents.	亡くなった君のご両親みたいにな
what happened? did you find it even at toyotomi 's spy bastard?	どうした?豊臣のスパイ野郎でも見つかったのか?
selina, that was different.	それとは別だ
drumming and dancing.	ドラムをしたり 踊ったりしていました
for the next generation of detroiters	今居る人にも
threat above tower, six o'clock!	タワー上の脅威、6時位置に!
no, don't say that.	そうじゃない
then how?	それからは?
you called ronan?	動くな!
by announcing the introduction of throwaways	主婦を解放する使い捨て商品の紹介をして
as our science gets to be so good	科学が発展する中
the manuscript was for real life tales and a total waste of paper.	原稿はくだらない実話集
isn't that...?	それは無理でしょ 愛理ちゃんは実体がないんだから
he had cancer?	彼は 癌だったのか?
what do you think, everyone?	アンタ 何やってんの!!
and that is where my company comes in.	そして 私の会社の出番だ
ugh. people.	なぁみんな
it's already on its way.	既に築かれつつあります
how smart!	あっ うまいなあ
go home.	戻って
hey that's too fast!	もう 早すぎですよ!
i remember being annoyed.	イライラしたのを覚えてる
you're angry about the letter.	君は手紙のこと、怒っていた
32 seconds.	32秒 - なんだ・・・
like, milks you like an animal.	動物みたいに
it should be okay, you know.	だ 大丈夫だよ~。
they're in the linen cupboard.	わかった
what's the regulation of the reserve	保護地に対する規制は?
now then, let's have dr. moriyama	さあ それでは森山さんに
just remember the purpose as all these little golden apples	そんな黄金の林檎が転がってくるのを 皆さんは目にして
their objection was dismissed!	よかった。 振り出しには戻れるわけですね。
so if we, for example, trace the path	コメントを引き出す番組コンテンツからのびる―
noone ever thinks about the cabbie.	誰もタクシー運転手のことを考えなかった。
for never was a story of more woe than this of juliet and her romeo.	"ロミオとジュリエットの恋物語 これを超える悲劇はない"
she's dead and her killer got away, didn't he?	殺され 犯人は逃げたまま だったな
what are you saying?!	何言って コスプレコーヒーですよ
last night. after the butterflies showed up.	昨夜 規制が緩和され
well, you sound kind of busy.	"忙しそうね"
why care if it is the brain stem or the cerebral cortex	脳幹や皮質 意識の構造を 研究して何の役に立つのか?
so we started doing transposon mutagenesis.	そこでトランスポゾンを使った実験を始めました
good morning, sayakachan.	おはようございます さやかさん
bloody... good.	けっこう... いいね。
happy birthday to you!	♪♪「ハッピーバースデー トゥ ユー ハッピーバースデー トゥ ユー」
that's what i'd like to know.	私のほうこそ聞きたいところだ!
and i knew i could because i'd done it so many times before	それまで何度もやっていたので やり方は分かっていました
and the survivors?	生存者たちは?
how have you guys managed it?	お二人の秘訣は何ですか?
this is an early model so it's fine on the left.	これは初期型だから 左手でいいんだよ
look at this.	変だな 君の名前はトッドだろ
our fate is written here.	当当 超豪华特制便当 完成
how dare you?	なにバカ言ってるの
hun! hey!	フン! ひぇ~っ!
get down!	伏せて !
what, you want to hear me beg, is that it?	呼んだのに 聞こえなかったのか?
organisms that can live in conditions totally inhospitable for us	極限微生物について研究を進めていくと分かります
holds more water vapor	水蒸気を蓄積して
five grand gets me 50?	5,000ドルが50に?
ultimate trial!	アルティメット・トライアル!
okay.	大丈夫 大丈夫。
we have iced coffee too!	清和先生 アイスコーヒー!
i got to do what's best for my family.	これが俺たちのベストの選択だ
as a competitive advantage	競争上の強みとして見てきました
what!	何ですって
kiyama's hostage?	木山先生が外してくれたんですよね
something very wrong with that horse.	すごく変な馬だ
i'll be back in to check on you.	また様子を見に来るわ
but because you ask so nicely	でも そう言ってくださるのなら
what in the world is happening?	現宙域を離れる。
they were not enthusiastic about my patriotism.	私の愛国主義は 感心されませんでした
well i thought i'd be in front of the board well with this	よくこれで板前になろうなんて思ったなぁ
when are you gonna die	あなたはいつ死んで
can give an answer	答えをくれるでしょう
sure. have a seat.	もちろん 座って下さい
what does she say?	え?どういう意味?
my chest warms up?	胸がぎゅっとなる
you talked like that. i was surprised.	あんなふうに話せるなんて びっくりしたの。
stuck to it is some hair that we believe belongs to the victim.	被害者のものと思われる毛髪も 付着していた。
perhaps it was a nuisance for him.	向こうにとっては 迷惑な話だったのかも。
that science is guaranteed to map this space	写像したり 道徳観のどんな問題にも
asked its internet service providers there	国内のインターネットサービスプロバイダに
i told you, that's not how you do it!	そいつに 手を出さないでもらえる?
no, detective. i think that's your role.	「仲間」はあなたです
you've a bigger problem now, because sean nolan is dead.	ショーンが死んで 問題が大きくなった
a trip? where?	出張?どこに?
have some chamomile tea.	カモミールティーをどうぞ
everybody is applausing her fair play.	フェアプレーを たたえているんでしょう。
i wanna give you all a warm washington, d.c. welcome to the white house where each year we get millions of guests from every corner of the globe.	ワシントンDC そして ホワイトハウスへようこそ 世界中から訪問者が
even among people who have	さほど選択肢を持たない人々にまで
i watched sadly as bright students turned away	残念にも 数学が苦手なために
i always planned on g	僕が考えたのは そうじゃない
what's your name?	あの 私 名前なくて...
it is me, orihime.	なんだと!? バカな!
doguchan's body has reached its limit.	ドグちゃんの肉体は もう限界なんだドキ
because this is shiori 's cell phone	これ栞さんの携帯だから➡
but i got information.	でも、情報ある。
don't you care about the village?	[tv]村がどうなってもいいの?
you know them?!	あのな
big green handlebars.	[大きな緑色のハンドルで]
had stayed with this company	この会社に残ってたら
i was...	心配していました
a network is not just the product of its component parts.	単なる部分パーツの寄せ集めではなく
it had my emails with danny on it.	ダニーとやりとりしたメールがあったから
is the bomber dead?	爆弾犯は死んだ?
you have fabric sensors on your forehead and above the ear.	額と耳の上に布製のセンサーがあります
great. great. thank you.	本当にありがとう
how much do you think they'll fetch?	身体金はいくらとなると思う?
your mom was so pretty. she probably had a lot of admirers, right?	たくさんの恋人が いたな?
i miss you like i miss an intestinal parasite.	腸の寄生虫を逃すように あなたがいなくて寂しかった
no. no. i'm gonna see if i can handle this one by myself.	いや 一人で処理できるか 確認したいんだ
when are you gonna call me?	電話はいつ頃かなぁ?
and organisms that compete for resources in those worlds.	生物が生きるための資源を 求めて競争するのです
yeah. yeah, okay. you're covered.	"うんうん 判った"
that's a monster customer.	モンスター カスタマーですよ あれ。
shot's fired! shots fired!	撃ってきた!
this isn't fun anymore!	これはもう楽しくない!
and together with professor kai li at princeton university	それで私はプリンストン大学の カイ・リー教授と一緒に
you are the reason i still have faith.	君こそ 私が信頼する理由だ
freddy's coming for you.	フレディーはやって来る.
who said don't worry?	ほぉ~ 誰が 心配するな と言った?
the sword dance should have started by now.	今頃 剣の舞が始まっていることでしょう
chikubu island...	見よ! あれが竹生島じゃ。 竹生島...。
ok, i can see, if i found something, up, up, and they continue, up up up.	よし 見えます 何か見つけたら おっとっと そのまま おっとっと
i'm so hot...	温泉にでもいってきな。
what? come on!	何?
if you'd phoned, i wouldn't have kept you waiting.	電話くれれば 待たせなかったのに
degree at oxford and mit	オックスフォードとmitで学位を
you'll shoot me?	俺を撃つか?
get yourself in some trouble, partner?	トラブルでもあったか パートナーかい?
burke? yeah.	バーク?
ah, it's just as chihirosan said!	ああ...。 あっ 当たってる。 さっきの千尋さんの占い。
are you telling me you used my body to destroy taiki and the others?	私の体を使って タイキたちを 滅ぼしたというのか?
that girl.' '	は?
the bloke who runs the building is a heroin dealer	ビルの管理人だ ヘロインの売人で
it's a broken heart?	失恋とか?
i do see that cliff edge.	ここに舞台の端が見えます
so i'm not suggesting that anyone in this audience	私は皆さんに さっそくトラジャの伝統を
gimme a break. for what? for what, i ask you, huh?	勘弁しろよ 一体 なぜだ?
tomorrow, in the evening, the mass resignation of cabinet will happen	「明日 夕方に総辞職し
do i...	そうです...
all right, anything else?	判りました 何か他には?
if you include not just the food that ends up	もし店で使われる分だけでなく
long story short...	手短に言えば
there is only 10 minutes left.	残り10分に 逆転を懸ける
but achan's not strong like me!	なぁ ありさ。 好きにしな。
i've always wanted a castle.	ずっと城が欲しかったんだ
deployed worldwide?	この世界にあります
you did it, didn't you?	ワナにかけたな?
i'd touch you on your face... just the tips of my fingers.	顔に触れたいな. . 指先だけで...
one man judges another. it's terrible.	人が人を裁く それは大変なことです
and you can have her!	主砲 エネルギー 来ました。 ショックカノン 撃てます!
how do we measure	そして人の行動を どう測り
my job is to clear the pipes and keep the sludge moving.	パイプを磨きヘドロを流す
yet their strength and speed are still based in a world built on rules.	だが 彼らの強さは所詮 理論上のものにすぎない
yeah. it is a pronoun.	− "それ"が代名詞だ
at last, it is ours.	最後の最後に情事に合わせに復讐戦昇華しあがって
that's the quickest way for you to get out of town and get to elysium.	街を出て家に着くには そこが一番早い
and the world's longest swimming pool.	そして世界一長いスイミング・プールがあります
he's headed over southeast china. hang on.	彼は南東中国に向かった、 しがみついていろ
you cannot operate a company based on sympathy and friendship	ちょうどいい男っていうのは いないもんだね。 はははははっ。
they fly in counterclockwise, synchronized concentric circles.	反時計回りに 円を描き
when's the last time you saw your daughter's fianc?	婚約者を最後に見たのは?
stay there.	動かないで
hey hey, what do you want? don't come closer!	おい 何だよ 来んなよ おい...
yeah.	ええ 男関係の
we have just over 100 men.	わしらは百人ちょっとしかいない
that she's suffering from the same thing	人々を守ろうとしてきた病気に
and they're handing out a tournament prize of 1.6 million dollars!	大会の賞金総額は 160万ドル!
i'm living proof of that.	私が生き証人だ
yes, please do.	未来でタイムマシンを 造っちゃうんだから! うんうん。
and i am a nuclear physicist	核物理学者です
that govern the use of design of aircraft, particularly in the states.	達成することができました
no, we're fine.	いいえ 大丈夫
wayne, is something wrong?	ウェイン どうかしたの?
they sort of took tomas in.	私の弟も引き込まれた
and retractable teeth.	歯が引っ込むのね!
monument air flight 417 is 300 miles outside of miami.	417便は300マイルの位置よ
every time it changes hands and i've seen this all over rural africa	そのたびに- アフリカ中の農村で見ましたが
i want to go there again. i want to go.	また行きたいね。 行きたいね。
and normally it just spends its time sleeping quietly.	ふだんは おとなしく 眠って過ごしている。
false acceptance small demon urban black dark	难道就凭你这种小鬼的力量就能对付这都市的黑暗吗
sheriff langston would like to extend himself.	ラングストン保安官は 全力を尽くしたいと
but if you're going to go into that society	でも ここで仮定している社会では
well, never turn down a chance to hit the bathroom, huh?	今のうちにトイレに行くよ
and so she went to one of the girls, and said	そこで生徒の一人に 「Facebookの
i had it when i was a kid, but i haven't done that in years.	子供の頃 少しだけだから
watch the miranda.	ミランダよ
i'm not sorry.	ごめんなさい と言うのが聞きたいの?
the foreign office was very generous.	外務省は非常に寛大でした
your younger sister!	あんたの妹
sir, we've got a dod gulfstream on the same date.	同日に国防省から
drinking more.	飲み過ぎだ
no, just checkin'. thank you.	いや 特にないよ
it happened to me, and my mother helped me through it.	私も同じ経験を 貴方のお祖母様が 私の介添をしてくれた
uh, yeah, put her on.	繋いでくれ
and as you shrink... for all eternity... everything that you know... and love... gone forever.	縮小するときに... 永遠に... 君の記憶も...
he's an asshole, that's what. always judging me.	クソ野郎なんだよ 俺の批判ばかりする
honey, you okay?	ハニー 大丈夫か?
i'm a competitive racer, div.	俺だって競技者だ
since then, earth has made and evolved	それ以降 地球には
that we're ever going to have, because the next closest galaxy	銀河中心だからです その次に近い銀河でも
thats right!	そうでした。
i have you also, smash 11. it's playtime.	了解、スマッシュ11 出発だ
sugitakun is strong.	菅田君 強いな
want some?	食べる? いいの? うん。
now then, villa guerrero?	さて... ガレロ荘は?
it's been a good night. want me to get you a cab?	タクシー呼ぼうか?
well, how did it go?	どんな具合だったの?
can only be convicted if the prosecution proves all the...	有罪と宣告されるのは...
my fiancee didn't have any pets. how do you know	私の婚約者にはどんなペットもいなかった どうして
well, you know what?	なんだって?
i still don't know what it is that i need.	俺にはまだ 何が自分に 必要なのかとか よくわからない。
so when i think of that	この彼の言葉について考えると
i am going too.	僕も行くよ。
no, man. i'm off caffeine. right.	いや カフェインはやめとく
i want to challenge myself with a face that won't lose to my cooking skill.	料理に負けない顔を持って 自分の腕を試したいんです。
what about us?	これは違うのか?
my name is...	ターゲットの名は 武器商人のビショップ
i miss michael.	マイケルが懐かしいです
gozen flowers? gozen flowers	≪「花御膳」?≫ ≪「花御膳」...≫
the boy was lucky you were here.	あの少年は君がいて幸いだった
my dad is dead. sylar killed him.	パパを殺したのね
do your research.	探しものをつづけな。
my brother died.	僕と双子の兄
what is this?	ここは裏切りの楽園
everybody is waiting. sorry...but today, i don't think i can make it.	みんな 待ってるよ。 ごめん。 ちょっと 今日 無理だわ。
forget about humanity, warren. it's over.	人類は忘れろウォーレン 終わったんだ
so i'm putting my hand up now.	手をあげて注意しておきます
i want to call the kids.	子供達と電話で話したい
ah, that's...	そうか ああ それ...
you. i'm asking how did you teach my son!?	《アンタ どういう教え方 してんのかって 聞いてんのよ!》
and on this higher level	そして、この高いレベルで
okay. how are we gonna get down there?	どうやって、行けばいい?
he's had to keep his project	彼は この何年もの間
isn't that what the hospitality industry is about?	客商売ってのは そういうもんじゃないのかな?
you're simply casting aspersions?	君は 単に人の名誉を中傷したのかね?
four times?	4回?
we are not even on the list	しかし この民主主義を
such as magnetic tapes or magnetic disks?	磁気テープとか磁気ディスク
leave this forest... for the next time we meet i will have to kill you.	次に會う時はお前を殺さねばならぬ. 乙事主よ.
everybody, huddle up!	円陣!
most of the people i look up to have taken great risks, both personal and professional.	私がここあげた人たちは 個人であれプロであれ 偉大な挑戦をしていた
but kids, you can see these signs in them.	子供たちの中にそういう兆候が見つかります
i'm an onodera, are not you?	よぉ 小野寺じゃねぇか
it was over.	それで終わり
no, not him so much. his cousin, mainly.	ごくたまにな 主に いとこと仕事を
five minutes?	五分だって?
by the power hackers now have.	恐れと魅力を感じます
because i know they're out there on people's minds.	みんな知りたがっていることなので
hey, you.	ねぇ トーカちゃん
why on earth would i do that?	なんで私が そんなことを?
they were bumping into everything. and scared.	あらゆる物を壊し おびえさせ
thanks, dad!	ありがとう お父さん
to call him as soon as you arrive.	到着次第、連絡しろと
what's the worst that could happen?	最悪の事態があるとしたら それは何?
destiny what you said death?	言うデス なにがあったデスか
i thrust into the gap. please help.	隙を見て 私が突っ込みます。 援護してください。
you should have let her tell him.	彼女の口から彼に言わせるべきだった
that's not what i'm talking about.	そんなこと言ってるんじゃない
eat as much as you like.	我现在比之前更加...
icarus, what's up?	元気か?
ah, ah, ah, alone in my world.	ぐはっ うっ! あっ あぁ...。
if we glance to human history	人類の歴史を振り返ってまいりますと
you know...	あのな
a humanoid shape.	ヒューマノイドだな
they have it for people with allergies to peanuts.	ピーナッツアレルギーの人の為に
you are firing me.	−君は私を首にする。
apollon and silvie were separated.	愛し合うアポロンとシルフィは 離ればなれになった
let's go over there!	(彩) あっち見に行こう
this guy with the fuckedup face, krone... he was supposed to be our ride home.	このクローネが俺を 故郷へ送るはずだった
how i interact: what i do, where i do it, when i do it.	他の人が力を使って 操作することになるからです
but all i know, and all i'm sure of, in the future	ただ これだけは言えます いつの日か
okay, so wewe both have different approaches, but the important thing here is that we share a common goal.	僕らは それぞれ違ったやり方をしてるけど ここで大事なのは 同じゴールを目指しているということだ
don't turn in the same direction!	く... 首が曲がる。
anyway, take this!	早く かけて
what if i want the satisfaction?	俺が"満足" したいと どうなる?
i don't like your tone...	私が問題を解決しないと
is getting enough sleep.	十分な睡眠なのです
when was this?	いつの話だ
they will not give up until you pay for what you have done.	お前が報いを受けるまで あきらめん
well, do you mind turning it off for a minute?	ちょっと切ってもらえませんか?
i already pulled the pin.	俺はすでにピンを抜いた
there's nothing to regret.	よしよし
you get laughed at by your friends because of it, right?	おかげで友達にも 笑われるのだろう?
a program?	プログラム aiだっていうの
you take care of your mama.	母さんをよろしく頼む
well, chief, we need to execute a thorough and exhaustive search of these premises.	あのね主任さん この家を完全に徹底的に 捜索することが必要なんだ
technically you do work for me.	専門だ、俺のために働く
tell our heart no problem baby everything is ok aal iz well aal iz well hm so that will solve problem ?	大きな問題に直面したら、唱えるんだ 問題ない 何もかも OK だ アーリーズウェル アーリーズウェル
just a few weeks after treatment	治療数週間後です
it's almost like magic.	これはまるで魔法のようです
so we'll serve her up, carved up on a platter.	じゃあ お料理開始だ 刻んで盛り付けだ
tore itself apart	世界の中心地域が
we were going through your brother's laptop, and we found some videos that he'd made for you.	お兄さんのパソコンを調べていて あなたのために作ったビデオを いくつか見つけたの
i heard about your crew.	あなたの仲間について聞いたよ
[ cellphone beeps ] automated jackass. all right, anybody want anything?	お前のほうはどうだ?
as long as you got an education and then you got a job.	教育を受けて 仕事に就きさえすればいい
not that i've noticed.	私は気付かなかったな
just saying.	言ってみただけだ
it's not compulsory education...	義務教育じゃないんだし...。
it's fuyujima!!	冬島だ!!
what arrogance! that worm of a stock boy has created an affront to the dignity of this store.	許せない 我が社の品位が 著しく傷つけられた
sonokosan, how are you doing?	誕生パーティに 呼んであげないんだから! へぇ~パーティやるのか。
let me come back to you, please.	すこしお待ちを
that followed excessive leverage	過度なレバレッジや過剰な貸付が
i wasn't sent here to vet you.	あなたの審査ではない
no idea.	いいや
you really think a painting that ends up as a fridge magnet will ever leave austria?	冷蔵庫に貼るマグネット として終わるような絵が オーストリアを離れると マジに思うかね?
sorry for bothering you	迷惑はかけられない
and national tax officials are the most hated persons ..	それに 国税職員って 公務員の中でも
i know you put a lot of effort in this flower	あなたが一生懸命 育ててたのは 知ってるけど
who left this mine in 1960.	鉱山です
and the seat riser, for example	座席を持ちあげる器具は
you catch any shuteye last night?	昨夜は眠れた?
think of all those southern girls he gets to stab with his right royal prick.	南には良い女の子が 居ないらしい 正に、王室の悩みだ
please give me a little more sleep.	もう少し寝かせてあげて。 はい。
i get it. well then, we'll be leaving.	え? 降ってくる? あぁ じゃあな。
and if you wanna stop me, try.	俺に矢を撃ってみろ やれ
it's not you, that's not you with the gun. stop it.	お前じゃない、銃をもってるのは お前じゃないぞ、やめろって
do you remember now?	まだ思い出さねえか。
and what's so special about this claire?	で あなたは?
because these communities are informal	それは ここが不法住居地域だからです
do you know of what took place on earth?	御存知なのですか
and next time, i hope we get it right.	そして今度こそは 正しいことをする事を望みます
yeah, i found someone.	見つけたわ
the device controlling the ghost units is located in tokyo tower.	ゴースト部隊のコントロール装置は この東京タワーにある。
i'm grateful.	感謝してるよ
the train, it's ...	列車も・・・
bets up.	いいぞ
you can't fight the future.	未来と戦えないわね
and there ... a gunstore robbery by guys on harleys.	そして バイカー達による この ガン・ショップの強盗
where are my pearl earrings?	真珠のイヤリング どこに行ったのかしら?
yes, sir!	ノイ 頼むぞ。 はい!
7 billion is an appropriate amount.	問題なく 認定できると思っています➡
his princess cavorting with a local brown boy.	当家の令嬢が 茶色い地元の少年と燥いでると
airlock crew, if you can hear me, it's janek.	エアロック員 ジャネックだ "後部扉を直ぐ開けろ!"
mr. lambert, welcome to new hampshire.	Mr. ランバート ニューハンプシャーへようこそ
now, that played itself out in the world cup campaign.	これはワールドカップのキャンペーンで実際に行なわれました
and they worked absolutely very, very, very hard.	彼らは一所懸命に働きました。
who is it that did all this?	よいのでしょうか?
no, sakugawa middle school.	而相反地 我们所在的第7学区去最近去老是
i'll get you, okay?	君を迎えにいく、オーケー?
we get a threedimensional image.	3次元のイメージを作れます
yeah, derek.	マイクです
there you go again!	またまた
about the lie in the death certificate professor takeda wrote...	武田教授が死体検案書にウソを...。
put your hat on. put your hat on.	帽子をかぶれ
just do it.	さあ始めて
the city is not safe for any of us.	ボウカン 街は 我々皆に危険です "
this is it.	何の用だ?
i just paid the bill.	料金は払ったが ー笑える
